system:index,2023-10-12,2023-10-17,2023-10-25,2023-10-29,2023-11-05,2023-11-10,2023-11-17,2023-11-18,2023-11-22,2023-11-29,2023-12-04,2023-12-11,2023-12-16,2023-12-23,2023-12-24,2023-12-28,2024-01-04,2024-01-05,2024-01-09,2024-01-16,2024-01-17,2024-01-21,2024-01-28,2024-01-29,2024-02-02,2024-02-09,2024-02-10,2024-02-14,2024-02-21,2024-02-22,2024-02-26,2024-03-04,2024-03-05,2024-03-09,2024-03-16,2024-03-17,2024-03-21,2024-03-28,2024-03-29,2024-04-02,2024-04-09,2024-04-21,2024-05-04,2024-05-08,2024-05-15,2024-05-16,2024-05-27,2024-06-01,2024-07-02,2024-07-03,2024-07-27,2024-08-12,2024-09-01,2024-09-05,2024-09-12,2024-09-13,2024-09-17,2024-09-24,2024-09-25,2024-10-31,id,.geo
1_gaza_damage_20231012T154103_000000000000000003ed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006,"{""type"":""Polygon"",""coordinates"":[[[34.45924552599303,31.24362424627551],[34.45910679099257,31.234602366537764],[34.469606381936195,31.234482736280043],[34.46974603080472,31.243504656922624],[34.45924552599303,31.24362424627551]]]}"
1_gaza_damage_20231012T154103_000000000000000003ee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1007,"{""type"":""Polygon"",""coordinates"":[[[34.45910679099257,31.234602366537764],[34.4589682249628,31.225584940836896],[34.46946673284586,31.225465397431044],[34.469606381936195,31.234482736280043],[34.45910679099257,31.234602366537764]]]}"
1_gaza_damage_20231012T154103_000000000000000003ef,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008,"{""type"":""Polygon"",""coordinates"":[[[34.4589682249628,31.225584940836896],[34.45882965871484,31.216563035294648],[34.46932716811846,31.216443476411104],[34.46946673284586,31.225465397431044],[34.4589682249628,31.225584940836896]]]}"
1_gaza_damage_20231012T154103_000000000000000003f0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1009,"{""type"":""Polygon"",""coordinates"":[[[34.47510056442718,31.586249157884247],[34.485634017989476,31.586127130403135],[34.48577727785022,31.595148443417482],[34.47524274193925,31.595270564488622],[34.47510056442718,31.586249157884247]]]}"
1_gaza_damage_20231012T154103_000000000000000003f1,0.0,0.0,0.0,0.0,500.15626525878906,500.15626525878906,500.15626525878906,500.15626525878906,500.15626525878906,500.15626525878906,500.15626525878906,500.15626525878906,500.15626525878906,500.15626525878906,500.15626525878906,500.15626525878906,500.15626525878906,500.15626525878906,500.15626525878906,500.15626525878906,500.15626525878906,500.15626525878906,500.15626525878906,500.15626525878906,500.15626525878906,500.15626525878906,500.15626525878906,500.15626525878906,500.15626525878906,500.15626525878906,500.15626525878906,500.15626525878906,798.6801538803998,798.6801538803998,798.6801538803998,798.6801538803998,798.6801538803998,798.6801538803998,798.6801538803998,798.6801538803998,798.6801538803998,798.6801538803998,798.6801538803998,798.6801538803998,798.6801538803998,798.6801538803998,798.6801538803998,798.6801538803998,798.6801538803998,798.6801538803998,798.6801538803998,798.6801538803998,798.6801538803998,798.6801538803998,798.6801538803998,798.6801538803998,1498.1126761941348,1498.1126761941348,1498.1126761941348,1498.1126761941348,1010,"{""type"":""Polygon"",""coordinates"":[[[34.47510056442718,31.586249157884247],[34.47495855584376,31.577232316946233],[34.4854910116026,31.577110280014825],[34.485634017989476,31.586127130403135],[34.47510056442718,31.586249157884247]]]}"
1_gaza_damage_20231012T154103_000000000000000003f2,0.0,0.0,0.0,1590.6985186408544,2290.9201983283547,9193.086648828845,10993.650804407458,11693.871080286364,14694.81052578197,14694.81052578197,14694.81052578197,14694.81052578197,16095.248117334704,16095.248117334704,16095.248117334704,16095.248117334704,16095.248117334704,16095.248117334704,16095.248117334704,16095.248117334704,16095.248117334704,16095.248117334704,16095.248117334704,16695.437356836657,17395.655732996325,17395.655732996325,17395.655732996325,18596.03225887523,18596.03225887523,18596.03225887523,18596.03225887523,18596.03225887523,18596.03225887523,18596.03225887523,18596.03225887523,18596.03225887523,18596.03225887523,18596.03225887523,18596.03225887523,18596.03225887523,18596.03225887523,18596.03225887523,18596.03225887523,18596.03225887523,18596.03225887523,18596.03225887523,18596.03225887523,18596.03225887523,18596.03225887523,18596.03225887523,18596.03225887523,18596.03225887523,18596.03225887523,18596.03225887523,18596.03225887523,18596.03225887523,18596.03225887523,18596.03225887523,18596.03225887523,18596.03225887523,1011,"{""type"":""Polygon"",""coordinates"":[[[34.47495855584376,31.577232316946233],[34.47481646245141,31.56821092997983],[34.485347920413496,31.56808896040971],[34.4854910116026,31.577110280014825],[34.47495855584376,31.577232316946233]]]}"
1_gaza_damage_20231012T154103_000000000000000003f3,16605.208053588867,34606.10527334774,70412.58877392937,91317.5277092429,92217.8107750388,99119.97178578102,105722.04210591041,108923.04891133033,108923.04891133033,108923.04891133033,110820.50069553156,111920.84603244562,111920.84603244562,111920.84603244562,115521.97356540462,115521.97356540462,115521.97356540462,115521.97356540462,116722.35095340513,116722.35095340513,116922.41331607602,116922.41331607602,116922.41331607602,117622.6325162103,117622.6325162103,117622.6325162103,118122.78894168638,118122.78894168638,118122.78894168638,118122.78894168638,118122.78894168638,118122.78894168638,118122.78894168638,118122.78894168638,118122.78894168638,118122.78894168638,118122.78894168638,118122.78894168638,118122.78894168638,118122.78894168638,118122.78894168638,118122.78894168638,118122.78894168638,118122.78894168638,118122.78894168638,118122.78894168638,118122.78894168638,118122.78894168638,118122.78894168638,118122.78894168638,118122.78894168638,118122.78894168638,118122.78894168638,118122.78894168638,118122.78894168638,118122.78894168638,118122.78894168638,118122.78894168638,118122.78894168638,118122.78894168638,1012,"{""type"":""Polygon"",""coordinates"":[[[34.47481646245141,31.56821092997983],[34.47467462256813,31.55919400832112],[34.48520499813015,31.559072131482715],[34.485347920413496,31.56808896040971],[34.47481646245141,31.56821092997983]]]}"
1_gaza_damage_20231012T154103_000000000000000003f4,100765.13698577876,217575.11073725094,262667.2487129664,329267.62757101614,364069.84552154527,381775.3714996336,401281.47100982635,410484.33715972875,413485.2765823361,413485.2765823361,415085.7746444699,415085.7746444699,415085.7746444699,415085.7746444699,415085.7746444699,415585.9309249875,419287.08389434783,419487.14608917205,419487.14608917205,419487.14608917205,419487.14608917205,419487.14608917205,419487.14608917205,422087.9539428708,422087.9539428708,422087.9539428708,422087.9539428708,422087.9539428708,422087.9539428708,422087.9539428708,422087.9539428708,422087.9539428708,422087.9539428708,422087.9539428708,422087.9539428708,422087.9539428708,422087.9539428708,422087.9539428708,422087.9539428708,422087.9539428708,422087.9539428708,422087.9539428708,422087.9539428708,422087.9539428708,422087.9539428708,422087.9539428708,422087.9539428708,422087.9539428708,422087.9539428708,422087.9539428708,422087.9539428708,422087.9539428708,422087.9539428708,422087.9539428708,422087.9539428708,422888.20493469207,422888.20493469207,422888.20493469207,422888.20493469207,422888.20493469207,1013,"{""type"":""Polygon"",""coordinates"":[[[34.47467462256813,31.55919400832112],[34.474532697876185,31.550172618014052],[34.48506207561419,31.550050731628218],[34.48520499813015,31.559072131482715],[34.47467462256813,31.55919400832112]]]}"
1_gaza_damage_20231012T154103_000000000000000003f5,6596.201659707463,89871.44078647383,202883.3700453816,273185.4161079858,387280.43921436963,416987.37353820767,469098.92265158193,508911.3900511791,541821.6375639965,546723.1647704174,554025.450384431,556226.1360915233,558726.9207976391,558726.9207976391,563028.2620223095,563028.2620223095,563828.5114348461,563828.5114348461,563828.5114348461,563828.5114348461,565429.0106108715,565529.0422652294,565529.0422652294,565529.0422652294,565529.0422652294,565529.0422652294,565529.0422652294,565529.0422652294,565529.0422652294,565529.0422652294,565529.0422652294,565529.0422652294,565529.0422652294,565529.0422652294,565529.0422652294,565529.0422652294,565529.0422652294,565529.0422652294,565529.0422652294,565529.0422652294,565529.0422652294,565529.0422652294,565529.0422652294,565529.0422652294,565529.0422652294,565529.0422652294,565529.0422652294,565529.0422652294,565529.0422652294,565529.0422652294,565529.0422652294,565529.0422652294,567029.5094130565,568529.9761565258,569930.411436372,569930.411436372,570630.6289198925,571130.7847807934,571130.7847807934,571130.7847807934,1014,"{""type"":""Polygon"",""coordinates"":[[[34.474532697876185,31.550172618014052],[34.47439077295507,31.541151252863873],[34.48491923743535,31.54102940747826],[34.48506207561419,31.550050731628218],[34.474532697876185,31.550172618014052]]]}"
1_gaza_damage_20231012T154103_000000000000000003f6,2800.884490966797,30909.71759033203,65620.63468933105,160228.74228398938,218704.00650697591,265491.2356715483,355390.4676370959,399088.47352833475,509998.7116303382,545483.1114646456,549581.2468654852,588891.1854160081,607089.0458182837,671801.4497610657,681004.3209539979,697309.4285894962,743920.1433363083,748721.6493711594,749121.7750806931,750622.2468519333,752722.9066953781,752722.9066953781,755115.8175961674,761917.9579083624,761917.9579083624,761917.9579083624,761917.9579083624,761917.9579083624,761917.9579083624,761917.9579083624,761917.9579083624,761917.9579083624,761917.9579083624,761917.9579083624,761917.9579083624,761917.9579083624,761917.9579083624,761917.9579083624,761917.9579083624,761917.9579083624,761917.9579083624,761917.9579083624,761917.9579083624,761917.9579083624,761917.9579083624,761917.9579083624,761917.9579083624,761917.9579083624,761917.9579083624,761917.9579083624,761917.9579083624,761917.9579083624,761917.9579083624,761917.9579083624,761917.9579083624,761917.9579083624,761917.9579083624,761917.9579083624,761917.9579083624,761917.9579083624,1015,"{""type"":""Polygon"",""coordinates"":[[[34.47439077295507,31.541151252863873],[34.474249101544814,31.532134279614006],[34.48477648359405,31.53201252649501],[34.48491923743535,31.54102940747826],[34.47439077295507,31.541151252863873]]]}"
1_gaza_damage_20231012T154103_000000000000000003f7,1600.5027465820312,5301.669982910156,47899.699117413686,109819.08132719152,139819.04700846958,163717.50621562294,226987.54499834837,232289.19462603392,256186.43960086588,291266.087873212,311872.49954771146,344182.65469144937,383385.4938010721,510409.5246099136,552813.3557315602,571119.0802875294,608830.9224506152,648533.2015283918,652834.547719798,676241.8974817609,680843.3379877424,689145.9331491804,691846.7812784528,720149.7859929698,729152.6159948008,736755.0026982921,738655.60441338,744157.3326772349,744157.3326772349,744157.3326772349,744157.3326772349,745657.804852833,746858.1843160288,746858.1843160288,748458.6875508921,748458.6875508921,749959.1534856455,749959.1534856455,749959.1534856455,749959.1534856455,750659.3738149302,750659.3738149302,754060.4415334361,754060.4415334361,754060.4415334361,754060.4415334361,754060.4415334361,754060.4415334361,754060.4415334361,754060.4415334361,754458.6068063171,754458.6068063171,754458.6068063171,756059.1104684265,756859.3611550721,756859.3611550721,756859.3611550721,756859.3611550721,756859.3611550721,758459.8639016543,1016,"{""type"":""Polygon"",""coordinates"":[[[34.474249101544814,31.532134279614006],[34.47410734532604,31.523112915516883],[34.48463372952069,31.522991152375134],[34.48477648359405,31.53201252649501],[34.474249101544814,31.532134279614006]]]}"
1_gaza_damage_20231012T154103_000000000000000003f8,28595.55002288818,65099.90488191492,105107.66793114164,154323.1071477554,206635.58280460126,226035.7849068136,247941.8541936537,268740.5574757295,273742.1237599091,295441.098007561,295441.098007561,316528.1038476382,336225.2542703065,414110.8336730953,464523.4107853603,498127.64034253237,562326.6377190087,582124.9930778058,586226.2830863508,595425.260139376,601927.2952879968,604228.0172804894,608029.2005080286,609229.5800704065,609529.6740492884,609529.6740492884,610129.8604277674,610129.8604277674,610129.8604277674,610129.8604277674,610129.8604277674,611330.2381590906,611630.3328551356,611630.3328551356,611630.3328551356,611630.3328551356,611630.3328551356,611630.3328551356,611630.3328551356,611630.3328551356,611630.3328551356,611630.3328551356,612630.6476592127,612630.6476592127,618032.3556441371,618032.3556441371,618032.3556441371,618032.3556441371,620519.417659895,620519.417659895,620519.417659895,620519.417659895,620519.417659895,620519.417659895,620519.417659895,620519.417659895,620719.4808389111,620719.4808389111,620918.7582861516,620918.7582861516,1017,"{""type"":""Polygon"",""coordinates"":[[[34.47410734532604,31.523112915516883],[34.4739657580392,31.51409589470397],[34.48449114435558,31.513974197631327],[34.48463372952069,31.522991152375134],[34.47410734532604,31.523112915516883]]]}"
1_gaza_damage_20231012T154103_000000000000000003f9,21306.67436981201,65415.77861319149,94916.79048578607,154119.55448796903,192409.55172379437,246524.1706026861,264922.1097093469,274925.25020464713,288829.593023861,301233.47492083366,301233.47492083366,329726.73924255354,362319.3487459066,393915.55028803146,415422.3123882512,425625.5033367376,561933.0535812376,592742.7453842161,597544.2470932005,603746.2065048215,603746.2065048215,605546.7676467893,607147.2730789182,609748.0902557371,611148.527793884,611948.7776718137,612648.995399475,612648.995399475,612648.995399475,612648.995399475,612648.995399475,612648.995399475,612749.0265045165,612749.0265045165,612749.0265045165,612749.0265045165,612749.0265045165,612749.0265045165,613949.4008941649,613949.4008941649,613949.4008941649,613949.4008941649,613949.4008941649,613949.4008941649,613949.4008941649,613949.4008941649,613949.4008941649,613949.4008941649,613949.4008941649,613949.4008941649,613949.4008941649,613949.4008941649,613949.4008941649,613949.4008941649,613949.4008941649,613949.4008941649,613949.4008941649,613949.4008941649,613949.4008941649,613949.4008941649,1018,"{""type"":""Polygon"",""coordinates"":[[[34.4739657580392,31.51409589470397],[34.47382417052427,31.50507445796263],[34.48434847438867,31.504952776431285],[34.48449114435558,31.513974197631327],[34.4739657580392,31.51409589470397]]]}"
1_gaza_damage_20231012T154103_000000000000000003fa,5801.813789367676,44382.58061487534,234215.38984653243,278814.84048955573,343624.1546973733,351323.4258327708,436844.27575450216,483250.9685461604,496140.88081656036,514046.47278128203,530342.5551726394,725278.1813592354,784938.5139048863,821242.0312967644,821242.0312967644,823142.6262827263,835146.3938455925,839947.8981790886,839947.8981790886,839947.8981790886,841345.9786210909,841345.9786210909,841345.9786210909,841345.9786210909,841345.9786210909,841345.9786210909,841345.9786210909,841345.9786210909,841345.9786210909,841345.9786210909,841345.9786210909,841345.9786210909,841345.9786210909,841345.9786210909,841345.9786210909,841345.9786210909,841345.9786210909,841345.9786210909,841345.9786210909,841345.9786210909,841345.9786210909,841345.9786210909,841345.9786210909,841345.9786210909,841345.9786210909,841345.9786210909,841345.9786210909,841345.9786210909,841345.9786210909,841345.9786210909,841345.9786210909,841345.9786210909,841345.9786210909,841345.9786210909,841345.9786210909,841345.9786210909,841345.9786210909,841345.9786210909,841345.9786210909,841345.9786210909,1019,"{""type"":""Polygon"",""coordinates"":[[[34.47382417052427,31.50507445796263],[34.473682667361814,31.496057469112785],[34.48420605790125,31.495935827463647],[34.48434847438867,31.504952776431285],[34.47382417052427,31.50507445796263]]]}"
1_gaza_damage_20231012T154103_000000000000000003fb,167917.41597478543,281540.352979144,491770.7054319493,535731.6164615403,552821.2971727257,559923.5225450402,568526.2237932093,578423.4623486686,578423.4623486686,578923.6204373527,579223.7150876212,580820.2983494478,581120.3915653902,581120.3915653902,581820.6093235689,581820.6093235689,581820.6093235689,581820.6093235689,581820.6093235689,581820.6093235689,581820.6093235689,581820.6093235689,581820.6093235689,581820.6093235689,581820.6093235689,581820.6093235689,581820.6093235689,582220.7346516328,582220.7346516328,582220.7346516328,582220.7346516328,582220.7346516328,582220.7346516328,582220.7346516328,582220.7346516328,582220.7346516328,582220.7346516328,582220.7346516328,582220.7346516328,582220.7346516328,582220.7346516328,582220.7346516328,582220.7346516328,582220.7346516328,582220.7346516328,582220.7346516328,582220.7346516328,582220.7346516328,582220.7346516328,582220.7346516328,582320.7658253389,582320.7658253389,582320.7658253389,582320.7658253389,582320.7658253389,582320.7658253389,582320.7658253389,582320.7658253389,582320.7658253389,582320.7658253389,1020,"{""type"":""Polygon"",""coordinates"":[[[34.473682667361814,31.496057469112785],[34.47354116397155,31.48703598850576],[34.48406355661231,31.486914412842765],[34.48420605790125,31.495935827463647],[34.473682667361814,31.496057469112785]]]}"
1_gaza_damage_20231012T154103_000000000000000003fc,0.0,0.0,0.0,900.2845764160156,900.2845764160156,900.2845764160156,2300.72664642334,3201.0110397338867,4501.421691894531,5397.783937790815,5397.783937790815,5397.783937790815,5397.783937790815,5397.783937790815,5797.910112717573,5797.910112717573,5797.910112717573,5797.910112717573,5797.910112717573,5797.910112717573,5797.910112717573,5797.910112717573,5797.910112717573,5797.910112717573,5797.910112717573,5797.910112717573,5797.910112717573,5797.910112717573,5797.910112717573,5797.910112717573,5797.910112717573,5797.910112717573,5797.910112717573,5797.910112717573,5797.910112717573,5797.910112717573,5797.910112717573,5797.910112717573,5797.910112717573,5797.910112717573,5797.910112717573,5797.910112717573,5797.910112717573,5797.910112717573,5797.910112717573,5797.910112717573,5797.910112717573,5797.910112717573,5797.910112717573,5797.910112717573,5797.910112717573,5797.910112717573,5797.910112717573,5797.910112717573,5797.910112717573,5797.910112717573,5797.910112717573,5797.910112717573,5797.910112717573,5797.910112717573,1021,"{""type"":""Polygon"",""coordinates"":[[[34.47354116397155,31.48703598850576],[34.47339982951514,31.478018932021545],[34.483921139662854,31.477897447689827],[34.48406355661231,31.486914412842765],[34.47354116397155,31.48703598850576]]]}"
1_gaza_damage_20231012T154103_000000000000000003fd,0.0,0.0,4887.821666941924,14979.249148649324,14979.249148649324,14979.249148649324,14979.249148649324,14979.249148649324,16579.75458077823,16879.849452299226,16879.849452299226,16879.849452299226,16879.849452299226,18180.260142606847,18180.260142606847,18180.260142606847,18180.260142606847,18180.260142606847,18180.260142606847,18180.260142606847,18480.355098051183,18480.355098051183,18480.355098051183,18480.355098051183,18480.355098051183,18480.355098051183,18480.355098051183,18480.355098051183,18480.355098051183,18480.355098051183,18480.355098051183,19480.670726102944,19480.670726102944,19480.670726102944,19480.670726102944,19480.670726102944,19480.670726102944,19480.670726102944,19480.670726102944,19480.670726102944,19480.670726102944,19480.670726102944,19480.670726102944,19480.670726102944,19480.670726102944,19480.670726102944,19480.670726102944,19480.670726102944,19480.670726102944,19480.670726102944,19480.670726102944,19480.670726102944,19480.670726102944,19480.670726102944,19480.670726102944,19480.670726102944,19480.670726102944,19480.670726102944,19480.670726102944,19480.670726102944,1022,"{""type"":""Polygon"",""coordinates"":[[[34.47339982951514,31.478018932021545],[34.47325849483146,31.468997461235876],[34.483778807053284,31.468875965931243],[34.483921139662854,31.477897447689827],[34.47339982951514,31.478018932021545]]]}"
1_gaza_damage_20231012T154103_000000000000000003fe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1023,"{""type"":""Polygon"",""coordinates"":[[[34.47325849483146,31.468997461235876],[34.47311724450162,31.459975919644236],[34.48363655878401,31.459854489861403],[34.483778807053284,31.468875965931243],[34.47325849483146,31.468997461235876]]]}"
1_gaza_damage_20231012T154103_000000000000000003ff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024,"{""type"":""Polygon"",""coordinates"":[[[34.47311724450162,31.459975919644236],[34.472976078526045,31.450958831192853],[34.483494394855455,31.450837466415194],[34.48363655878401,31.459854489861403],[34.47311724450162,31.459975919644236]]]}"
1_gaza_damage_20231012T154103_00000000000000000400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1025,"{""type"":""Polygon"",""coordinates"":[[[34.472976078526045,31.450958831192853],[34.47283491232374,31.44193732965902],[34.483352230696774,31.4418159534387],[34.483494394855455,31.450837466415194],[34.472976078526045,31.450958831192853]]]}"
1_gaza_damage_20231012T154103_00000000000000000401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026,"{""type"":""Polygon"",""coordinates"":[[[34.47283491232374,31.44193732965902],[34.47269383047624,31.432920206690806],[34.48321015087935,31.432798895175964],[34.483352230696774,31.4418159534387],[34.47283491232374,31.44193732965902]]]}"
1_gaza_damage_20231012T154103_00000000000000000402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1027,"{""type"":""Polygon"",""coordinates"":[[[34.47269383047624,31.432920206690806],[34.47255283298394,31.423898645611978],[34.48306815540361,31.423777322336747],[34.48321015087935,31.432798895175964],[34.47269383047624,31.432920206690806]]]}"
1_gaza_damage_20231012T154103_00000000000000000403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028,"{""type"":""Polygon"",""coordinates"":[[[34.47255283298394,31.423898645611978],[34.47241191984726,31.41488154187222],[34.482926244269954,31.41476028298938],[34.48306815540361,31.423777322336747],[34.47255283298394,31.423898645611978]]]}"
1_gaza_damage_20231012T154103_00000000000000000404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1029,"{""type"":""Polygon"",""coordinates"":[[[34.47241191984726,31.41488154187222],[34.472271006484696,31.405859949994316],[34.48278433290701,31.40573875572629],[34.482926244269954,31.41476028298938],[34.47241191984726,31.41488154187222]]]}"
1_gaza_damage_20231012T154103_00000000000000000405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030,"{""type"":""Polygon"",""coordinates"":[[[34.472271006484696,31.405859949994316],[34.47213017747829,31.396838292378344],[34.48264242131476,31.396717188407766],[34.48278433290701,31.40573875572629],[34.472271006484696,31.405859949994316]]]}"
1_gaza_damage_20231012T154103_00000000000000000406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031,"{""type"":""Polygon"",""coordinates"":[[[34.47213017747829,31.396838292378344],[34.47198951741064,31.387821146116366],[34.48250076320943,31.387700029381605],[34.48264242131476,31.396717188407766],[34.47213017747829,31.396838292378344]]]}"
1_gaza_damage_20231012T154103_00000000000000000407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032,"{""type"":""Polygon"",""coordinates"":[[[34.47198951741064,31.387821146116366],[34.471848772535594,31.378799538749288],[34.48235902030342,31.378678486171182],[34.48250076320943,31.387700029381605],[34.47198951741064,31.387821146116366]]]}"
