system:index,2023-10-07,2023-10-14,2023-10-21,2023-10-28,2023-11-04,2023-11-11,2023-11-18,2023-11-25,2023-12-02,2023-12-09,2023-12-16,2023-12-23,2023-12-30,2024-01-06,2024-01-13,2024-01-20,2024-01-27,2024-02-03,2024-02-10,2024-02-17,2024-02-24,2024-03-02,2024-03-09,2024-03-16,2024-03-23,2024-03-30,2024-04-06,2024-04-13,2024-04-20,2024-04-27,2024-05-04,2024-05-11,2024-05-18,2024-05-25,2024-06-01,2024-06-08,2024-06-15,2024-06-22,2024-06-29,2024-07-06,2024-07-13,2024-07-20,2024-07-27,2024-08-03,2024-08-10,2024-08-17,2024-08-24,2024-08-31,2024-09-07,2024-09-14,2024-09-21,2024-09-28,2024-10-05,2024-10-12,2024-10-19,2024-10-26,2024-11-02,id,.geo
0_00000000000000000169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6502.7109298706055,16706.980590820312,10504.402755737305,21993.895119880224,19505.39595187318,23910.02855682373,600.2513580322266,54619.735275956686,700.2917327880859,3901.6309509277344,3601.5047607421875,2300.9576568603516,10387.877838493798,6802.847351074219,33703.92010889988,5802.426582336426,500.2078094482422,0.0,0.0,3201.345916748047,0.0,2000.8384857177734,3301.3876571655273,0.0,300.1246871948242,0.0,0.0,0.0,0.0,5883.6465643490055,0.0,0.0,0.0,4301.806671142578,0.0,1600.6719360351562,0.0,0.0,9703.681738939473,10795.110486916936,500.2080078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362,"{""type"":""Polygon"",""coordinates"":[[[34.30350482792585,31.371602231974844],[34.303380255093735,31.362579923033426],[34.31388943713015,31.36247270243236],[34.314015012065404,31.371494955257976],[34.30350482792585,31.371602231974844]]]}"
0_0000000000000000016a,0.0,0.0,7803.269493103027,7503.142028808594,27008.899668255974,14305.973945617676,20494.425366300697,1996.1337728163776,14205.147550754922,146549.39283124136,33411.99013848398,64426.481635179705,41179.58991214528,13403.27761409984,4201.755958557129,12205.11589050293,14298.910074660358,1896.0889501235065,2701.1319274902344,2193.8617500753962,0.0,300.1248321533203,2200.9218368530273,6302.639610290527,400.1663131713867,0.0,1300.5427474975586,0.0,0.0,0.0,0.0,1600.665267944336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.08396911621094,0.0,0.0,0.0,0.0,200.08358764648438,5200.593365059647,1300.5453186035156,9403.129392795936,0.0,0.0,0.0,0.0,700.2945251464844,0.0,363,"{""type"":""Polygon"",""coordinates"":[[[34.303380255093735,31.362579923033426],[34.303255851574676,31.35356206137827],[34.313764031484965,31.35345489636932],[34.31388943713015,31.36247270243236],[34.303380255093735,31.362579923033426]]]}"
0_0000000000000000016b,1500.6244354248047,6700.833011103612,12204.722525682637,17597.9594477934,55012.410815429685,42289.424012935866,62806.584038827925,2400.9988403320312,33914.15609741211,350694.79505148536,55409.86359193091,64915.39317456414,30167.961450733863,0.0,0.0,998.0669817756204,100.04161071777344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364,"{""type"":""Polygon"",""coordinates"":[[[34.303255851574676,31.35356206137827],[34.30313144788193,31.344539710917818],[34.31363862566316,31.344432601721337],[34.313764031484965,31.35345489636932],[34.303255851574676,31.35356206137827]]]}"
0_0000000000000000016c,0.0,0.0,3001.250762939453,1600.6692199707031,2000.8329238891602,8103.377899169922,61721.38434409346,1300.541160583496,1400.5834732055664,73217.51178929945,218721.6073527019,171445.75696402154,168461.06664078654,23800.563543252385,47684.73067115335,5092.729963235293,10399.659026112276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365,"{""type"":""Polygon"",""coordinates"":[[[34.30313144788193,31.344539710917818],[34.303007044015516,31.335517404729202],[34.31351330439856,31.335410248679846],[34.31363862566316,31.344432601721337],[34.30313144788193,31.344539710917818]]]}"
0_0000000000000000016d,0.0,0.0,4200.184238777909,6902.887901306152,8003.346992492676,6695.752649733599,7093.560705117618,0.0,0.0,94332.20761835432,40802.57406233245,19807.09097792681,47419.789611816406,85402.31602373306,119193.04301617184,22407.7918132408,62613.22667568431,2701.1301040649414,5002.092712402344,0.0,0.0,0.0,0.0,1700.7134399414062,1300.5443572998047,0.0,800.3323669433594,0.0,1100.46142578125,0.0,0.0,0.0,0.0,600.2509460449219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.7627223594516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366,"{""type"":""Polygon"",""coordinates"":[[[34.303007044015516,31.335517404729202],[34.302882809463334,31.326499472136284],[34.31338798295756,31.326392396916564],[34.31351330439856,31.335410248679846],[34.303007044015516,31.335517404729202]]]}"
0_0000000000000000016e,0.0,700.2910690307617,3001.2575607299805,200.08322143554688,6499.177635013355,1400.5817413330078,3801.1874838735544,0.0,3601.50399017334,2293.9030403585994,5902.4626388549805,10003.386175327676,3198.9872774909527,24107.32634890687,28104.662104079303,6302.632659912109,14295.375514221192,100.04161071777344,5902.465034484863,0.0,0.0,0.0,0.0,1100.4604034423828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,995.7131032607135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.3322830200195,0.0,600.2522659301758,0.0,0.0,0.0,5902.45637512207,800.3332214355469,3101.289863586426,0.0,0.0,0.0,0.0,400.16749572753906,0.0,367,"{""type"":""Polygon"",""coordinates"":[[[34.302882809463334,31.326499472136284],[34.30275857473796,31.317477128791666],[34.31326274607425,31.317370108927694],[34.31338798295756,31.326392396916564],[34.302882809463334,31.326499472136284]]]}"
0_0000000000000000016f,0.0,0.0,0.0,0.0,0.0,3401.4165115356445,0.0,1100.4567489624023,0.0,4101.31232365627,300.12574768066406,4594.860178420123,1800.7527465820312,400.1668014526367,1200.502586364746,2000.8376007080078,1900.398848619648,0.0,2601.0897064208984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2398.249879485486,500.20838165283203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3501.453628540039,200.08370208740234,1200.4986114501953,799.5475293926165,0.0,0.0,0.0,0.0,0.0,0.0,368,"{""type"":""Polygon"",""coordinates"":[[[34.30275857473796,31.317477128791666],[34.302634424583566,31.30845918680105],[34.31313759374899,31.308352221782187],[34.31326274607425,31.317370108927694],[34.30275857473796,31.317477128791666]]]}"
0_00000000000000000170,0.0,0.0,0.0,0.0,2501.042869567871,400.1667175292969,4693.72244235768,0.0,8003.350379943848,100.04183959960938,3001.2532348632812,5902.461624145508,1600.6727294921875,400.1678924560547,400.16717529296875,0.0,8093.985456399358,0.0,900.3775329589844,0.0,0.0,0.0,0.0,0.0,2000.8354721069336,0.0,0.0,0.0,0.0,0.0,400.1679916381836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.7557983398438,0.0,0.0,8003.3616943359375,1293.4854301901426,1000.4178009033203,300.12586212158203,0.0,0.0,0.0,0.0,0.0,0.0,369,"{""type"":""Polygon"",""coordinates"":[[[34.302634424583566,31.30845918680105],[34.302510274256214,31.299436758019127],[34.31301244124781,31.299329848065668],[34.31313759374899,31.308352221782187],[34.302634424583566,31.30845918680105]]]}"
0_00000000000000000171,0.0,0.0,1800.7519836425781,0.0,0.0,5302.215240478516,1900.7940139770508,1500.6271057128906,300.1253967285156,1700.7120361328125,12405.197509765625,1000.418586730957,9203.860389709473,5902.4787521362305,2501.0481491088867,695.5867986342487,16506.908935546875,0.0,6800.49594448314,0.0,2000.8412399291992,200.0830841064453,0.0,8503.553527832031,6302.641761779785,1891.382734231388,0.0,0.0,0.0,0.0,13705.74259185791,7201.83349349078,0.0,700.290901184082,1600.6731262207031,0.0,0.0,0.0,1100.0642767812692,0.0,0.0,0.0,0.0,0.0,2896.509238209444,0.0,0.0,8303.476127624512,6100.979542122635,4597.2217855116905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370,"{""type"":""Polygon"",""coordinates"":[[[34.302510274256214,31.299436758019127],[34.30238620850033,31.290418886378262],[34.31288745803959,31.290311928443696],[34.31301244124781,31.299329848065668],[34.302510274256214,31.299436758019127]]]}"
0_00000000000000000172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3801.5927352905273,0.0,2100.881591796875,100.04200744628906,1300.5398635864258,0.0,898.0233874152689,0.0,2000.8362731933594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1195.7971257826862,1800.7574844360352,0.0,0.0,900.3754272460938,0.0,0.0,0.0,15906.652061462402,0.0,0.0,0.0,4401.833709716797,0.0,6602.767562866211,0.0,0.0,5002.0881423950195,5702.385208129883,6402.683807373047,10302.728733406813,0.0,0.0,0.0,0.0,600.2515640258789,0.0,371,"{""type"":""Polygon"",""coordinates"":[[[34.30238620850033,31.290418886378262],[34.30226222731627,31.28139642624173],[34.31276238992137,31.28128954873004],[34.31288745803959,31.290311928443696],[34.30238620850033,31.290418886378262]]]}"
0_00000000000000000173,0.0,1500.6296005249023,1100.4619445800781,5402.2658615112305,2000.8392181396484,0.0,3501.4695892333984,700.2937927246094,700.2941284179688,3501.4691772460938,3201.335777282715,0.0,1500.6288681030273,800.3341522216797,0.0,2200.9227447509766,1000.4192276000977,0.0,0.0,100.04208374023438,0.0,4194.7019142599665,0.0,1500.6306228637695,1600.672508239746,0.0,1500.629379272461,0.0,600.2517013549805,0.0,0.0,197.73025081858916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.3766403198242,0.0,0.0,0.0,0.0,0.0,10904.568992614746,900.3766021728516,13505.647094726562,0.0,0.0,0.0,0.0,0.0,0.0,372,"{""type"":""Polygon"",""coordinates"":[[[34.30226222731627,31.28139642624173],[34.302138330704395,31.27237844847363],[34.31263749109684,31.272271625201142],[34.31276238992137,31.28128954873004],[34.30226222731627,31.28139642624173]]]}"
0_00000000000000000174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.1660919189453,1100.458251953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.2494354248047,0.0,0.0,500.2078094482422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.4568252563477,1600.6651763916016,1000.4167633056641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373,"{""type"":""Polygon"",""coordinates"":[[[34.302138330704395,31.27237844847363],[34.302014349175465,31.263356011187852],[34.3125125920971,31.26324921672806],[34.31263749109684,31.272271625201142],[34.302138330704395,31.27237844847363]]]}"
0_00000000000000000175,0.0,0.0,0.0,0.0,0.0,0.0,1600.6652221679688,0.0,0.0,200.08326721191406,2901.208511352539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374,"{""type"":""Polygon"",""coordinates"":[[[34.302014349175465,31.263356011187852],[34.30189053696387,31.254333496515454],[34.31238769292218,31.25422678202001],[34.3125125920971,31.26324921672806],[34.302014349175465,31.263356011187852]]]}"
0_00000000000000000176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375,"{""type"":""Polygon"",""coordinates"":[[[34.30189053696387,31.254333496515454],[34.30176680932527,31.245315544221057],[34.31226296304212,31.245208806629154],[34.31238769292218,31.25422678202001],[34.30189053696387,31.254333496515454]]]}"
0_00000000000000000177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376,"{""type"":""Polygon"",""coordinates"":[[[34.30176680932527,31.245315544221057],[34.30164299676978,31.236293056727998],[34.31213823298735,31.23618634751042],[34.31226296304212,31.245208806629154],[34.30176680932527,31.245315544221057]]]}"
0_00000000000000000178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377,"{""type"":""Polygon"",""coordinates"":[[[34.30164299676978,31.236293056727998],[34.30151935353277,31.22727503116388],[34.31201358749313,31.227168375441533],[34.31213823298735,31.23618634751042],[34.30164299676978,31.236293056727998]]]}"
0_00000000000000000179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378,"{""type"":""Polygon"",""coordinates"":[[[34.30151935353277,31.22727503116388],[34.30139571012422,31.218252522465043],[34.31188894182443,31.218145843558347],[34.31201358749313,31.227168375441533],[34.30151935353277,31.22727503116388]]]}"
0_0000000000000000017a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379,"{""type"":""Polygon"",""coordinates"":[[[34.317044178322384,31.58797627965411],[34.32758377184675,31.58786722934499],[34.327711784347045,31.596889127373807],[34.3171711892237,31.596998238450553],[34.317044178322384,31.58797627965411]]]}"
0_0000000000000000017b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380,"{""type"":""Polygon"",""coordinates"":[[[34.317044178322384,31.58797627965411],[34.31691733670104,31.578958817957208],[34.32745592860333,31.578849827886703],[34.32758377184675,31.58786722934499],[34.317044178322384,31.58797627965411]]]}"
0_0000000000000000017c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381,"{""type"":""Polygon"",""coordinates"":[[[34.31691733670104,31.578958817957208],[34.31679049489893,31.569936857665244],[34.32732808517613,31.569827851374043],[34.32745592860333,31.578849827886703],[34.31691733670104,31.578958817957208]]]}"
0_0000000000000000017d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382,"{""type"":""Polygon"",""coordinates"":[[[34.31679049489893,31.569936857665244],[34.31666382237777,31.560919319918774],[34.327200411006785,31.560810373558876],[34.32732808517613,31.569827851374043],[34.31679049489893,31.569936857665244]]]}"
0_0000000000000000017e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383,"{""type"":""Polygon"",""coordinates"":[[[34.31666382237777,31.560919319918774],[34.31653706494537,31.551897386860514],[34.327072651933214,31.551788423962314],[34.327200411006785,31.560810373558876],[34.31666382237777,31.560919319918774]]]}"
0_0000000000000000017f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384,"{""type"":""Polygon"",""coordinates"":[[[34.31653706494537,31.551897386860514],[34.31641039206355,31.542875378753923],[34.32694497739717,31.542766475855583],[34.327072651933214,31.551788423962314],[34.31653706494537,31.551897386860514]]]}"
0_00000000000000000180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385,"{""type"":""Polygon"",""coordinates"":[[[34.31641039206355,31.542875378753923],[34.316283888463886,31.533857796362078],[34.32681738739901,31.533748978728884],[34.32694497739717,31.542766475855583],[34.31641039206355,31.542875378753923]]]}"
0_00000000000000000181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386,"{""type"":""Polygon"",""coordinates"":[[[34.316283888463886,31.533857796362078],[34.31615729995311,31.524835743141768],[34.32668979721783,31.52472698520934],[34.32681738739901,31.533748978728884],[34.316283888463886,31.533857796362078]]]}"
0_00000000000000000182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387,"{""type"":""Polygon"",""coordinates"":[[[34.31615729995311,31.524835743141768],[34.3160308807252,31.515818194461023],[34.326562376296444,31.515709418986322],[34.32668979721783,31.52472698520934],[34.31615729995311,31.524835743141768]]]}"
0_00000000000000000183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388,"{""type"":""Polygon"",""coordinates"":[[[34.3160308807252,31.515818194461023],[34.315904461317764,31.50679614997692],[34.326434955192504,31.50668735716988],[34.326562376296444,31.515709418986322],[34.3160308807252,31.515818194461023]]]}"
0_00000000000000000184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389,"{""type"":""Polygon"",""coordinates"":[[[34.315904461317764,31.50679614997692],[34.31577812646247,31.497778561199997],[34.32630761862769,31.497669827258253],[34.326434955192504,31.50668735716988],[34.315904461317764,31.50679614997692]]]}"
0_00000000000000000185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390,"{""type"":""Polygon"",""coordinates"":[[[34.31577812646247,31.497778561199997],[34.31565179142789,31.488756477412114],[34.32618028188056,31.488647802556635],[34.32630761862769,31.497669827258253],[34.31577812646247,31.497778561199997]]]}"
0_00000000000000000186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391,"{""type"":""Polygon"",""coordinates"":[[[34.31565179142789,31.488756477412114],[34.315525540945934,31.479738851425655],[34.326053029673034,31.47963015840443],[34.32618028188056,31.488647802556635],[34.31565179142789,31.488756477412114]]]}"
0_00000000000000000187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392,"{""type"":""Polygon"",""coordinates"":[[[34.315525540945934,31.479738851425655],[34.31539937501698,31.47071670547037],[34.325925777283445,31.47060809698629],[34.326053029673034,31.47963015840443],[34.315525540945934,31.479738851425655]]]}"
0_00000000000000000188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393,"{""type"":""Polygon"",""coordinates"":[[[34.31539937501698,31.47071670547037],[34.315273208909225,31.461694593486893],[34.325798609433946,31.46158604362977],[34.325925777283445,31.47060809698629],[34.31539937501698,31.47071670547037]]]}"
0_00000000000000000189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394,"{""type"":""Polygon"",""coordinates"":[[[34.315273208909225,31.461694593486893],[34.31514712735494,31.452676942454158],[34.32567161084717,31.452568424957402],[34.325798609433946,31.46158604362977],[34.315273208909225,31.461694593486893]]]}"
0_0000000000000000018a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395,"{""type"":""Polygon"",""coordinates"":[[[34.31514712735494,31.452676942454158],[34.315021130354495,31.443654772668406],[34.32554452735668,31.443546262488518],[34.32567161084717,31.452568424957402],[34.31514712735494,31.452676942454158]]]}"
0_0000000000000000018b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396,"{""type"":""Polygon"",""coordinates"":[[[34.315021130354495,31.443654772668406],[34.314895133175725,31.434637091668097],[34.32541761312963,31.434528613556033],[34.32554452735668,31.443546262488518],[34.315021130354495,31.443654772668406]]]}"
